method,split,task,family,mean_success,ci95_success,mean_physical_violation,ci95_physical_violation,mean_human_burden,ci95_human_burden,mean_intent_error,ci95_intent_error,mean_overpromise,ci95_overpromise,mean_negotiation_rounds,ci95_negotiation_rounds,mean_total_cost,ci95_total_cost,groups,mean_regret_to_oracle
robot_capability_only_planner,combined_stress,handover_grip_choice,role_switch_request,0.4473,0.0407,0.1480,0.0283,0.0476,0.0114,0.4966,0.0604,0.1582,0.0437,0.3791,0.0228,0.3136,0.0022,7,0.3622
robot_capability_only_planner,combined_stress,tool_use_handoff,ambiguous_intent,0.4388,0.0471,0.0935,0.0271,0.0731,0.0200,0.5051,0.0254,0.1088,0.0285,0.4084,0.0231,0.2988,0.0035,7,0.2449
robot_capability_only_planner,combined_stress,tool_use_handoff,asymmetric_reach,0.4558,0.0258,0.1429,0.0404,0.0561,0.0189,0.5034,0.0377,0.2160,0.0285,0.3967,0.0231,0.3300,0.0033,7,0.3282
robot_capability_only_planner,combined_stress,tool_use_handoff,conflicting_safety_preference,0.4813,0.0438,0.1684,0.0230,0.0510,0.0098,0.4779,0.0624,0.1837,0.0152,0.4100,0.0293,0.3463,0.0042,7,0.3231
robot_capability_only_planner,combined_stress,tool_use_handoff,ergonomic_constraint,0.4405,0.0279,0.1837,0.0221,0.0646,0.0209,0.4575,0.0221,0.2228,0.0419,0.3997,0.0288,0.3316,0.0059,7,0.2840
robot_capability_only_planner,combined_stress,tool_use_handoff,load_sharing_mismatch,0.4422,0.0393,0.1922,0.0285,0.0544,0.0183,0.4983,0.0631,0.2483,0.0347,0.4193,0.0212,0.3496,0.0054,7,0.3520
robot_capability_only_planner,combined_stress,tool_use_handoff,occluded_human_goal,0.4371,0.0321,0.1293,0.0328,0.0578,0.0180,0.4898,0.0649,0.1514,0.0317,0.3946,0.0313,0.3097,0.0028,7,0.3129
robot_capability_only_planner,combined_stress,tool_use_handoff,role_switch_request,0.4252,0.0469,0.1429,0.0176,0.0646,0.0152,0.4660,0.0193,0.1939,0.0243,0.3814,0.0112,0.3266,0.0046,7,0.3503
robot_capability_only_planner,delayed_human_feedback,assisted_assembly,ambiguous_intent,0.4184,0.0299,0.0901,0.0243,0.0731,0.0267,0.5102,0.0316,0.1054,0.0299,0.3723,0.0282,0.2648,0.0049,7,0.3231
robot_capability_only_planner,delayed_human_feedback,assisted_assembly,asymmetric_reach,0.4626,0.0513,0.1378,0.0203,0.0510,0.0067,0.4524,0.0314,0.1497,0.0183,0.4251,0.0355,0.2920,0.0032,7,0.2840
robot_capability_only_planner,delayed_human_feedback,assisted_assembly,conflicting_safety_preference,0.4779,0.0454,0.1429,0.0301,0.0544,0.0168,0.4728,0.0304,0.1684,0.0351,0.4178,0.0191,0.3070,0.0020,7,0.3248
robot_capability_only_planner,delayed_human_feedback,assisted_assembly,ergonomic_constraint,0.4677,0.0258,0.1480,0.0274,0.0629,0.0214,0.4524,0.0360,0.1582,0.0253,0.4173,0.0313,0.2949,0.0063,7,0.2976
robot_capability_only_planner,delayed_human_feedback,assisted_assembly,load_sharing_mismatch,0.4762,0.0228,0.1293,0.0230,0.0510,0.0150,0.4354,0.0175,0.1684,0.0156,0.4105,0.0189,0.3040,0.0036,7,0.3180
robot_capability_only_planner,delayed_human_feedback,assisted_assembly,occluded_human_goal,0.4677,0.0562,0.1020,0.0325,0.0510,0.0263,0.4779,0.0448,0.1071,0.0353,0.3847,0.0248,0.2758,0.0034,7,0.2636
robot_capability_only_planner,delayed_human_feedback,assisted_assembly,role_switch_request,0.4779,0.0213,0.1105,0.0141,0.0544,0.0203,0.5170,0.0394,0.1071,0.0153,0.4004,0.0215,0.2862,0.0030,7,0.2993
robot_capability_only_planner,delayed_human_feedback,co_carry_doorway,ambiguous_intent,0.4592,0.0506,0.0697,0.0358,0.0646,0.0112,0.4881,0.0371,0.1071,0.0349,0.4064,0.0248,0.2673,0.0031,7,0.3010
robot_capability_only_planner,delayed_human_feedback,co_carry_doorway,asymmetric_reach,0.4796,0.0569,0.1446,0.0307,0.0629,0.0214,0.4524,0.0349,0.1820,0.0278,0.4181,0.0171,0.2973,0.0063,7,0.2602
robot_capability_only_planner,delayed_human_feedback,co_carry_doorway,conflicting_safety_preference,0.5051,0.0381,0.1463,0.0400,0.0663,0.0183,0.4694,0.0660,0.1922,0.0379,0.4102,0.0123,0.3146,0.0038,7,0.2959
robot_capability_only_planner,delayed_human_feedback,co_carry_doorway,ergonomic_constraint,0.4711,0.0381,0.1327,0.0379,0.0612,0.0180,0.4779,0.0476,0.1684,0.0285,0.4051,0.0220,0.3028,0.0010,7,0.2976
robot_capability_only_planner,delayed_human_feedback,co_carry_doorway,load_sharing_mismatch,0.5170,0.0254,0.1378,0.0227,0.0442,0.0214,0.4371,0.0340,0.1718,0.0446,0.4004,0.0183,0.3089,0.0031,7,0.2755
robot_capability_only_planner,delayed_human_feedback,co_carry_doorway,occluded_human_goal,0.5000,0.0544,0.0901,0.0233,0.0544,0.0238,0.4779,0.0241,0.1156,0.0397,0.4122,0.0185,0.2828,0.0041,7,0.2517
robot_capability_only_planner,delayed_human_feedback,co_carry_doorway,role_switch_request,0.4439,0.0593,0.1173,0.0219,0.0544,0.0259,0.4592,0.0337,0.1259,0.0259,0.3991,0.0159,0.2954,0.0050,7,0.3486
robot_capability_only_planner,delayed_human_feedback,collaborative_sorting,ambiguous_intent,0.4779,0.0627,0.0697,0.0172,0.0425,0.0112,0.4881,0.0407,0.0850,0.0180,0.3976,0.0386,0.2574,0.0057,7,0.2993
robot_capability_only_planner,delayed_human_feedback,collaborative_sorting,asymmetric_reach,0.5102,0.0451,0.1207,0.0262,0.0578,0.0224,0.4507,0.0409,0.1293,0.0332,0.3929,0.0182,0.2712,0.0041,7,0.2500
robot_capability_only_planner,delayed_human_feedback,collaborative_sorting,conflicting_safety_preference,0.4966,0.0648,0.1122,0.0292,0.0629,0.0268,0.4864,0.0276,0.1241,0.0292,0.3885,0.0201,0.2857,0.0048,7,0.2874
robot_capability_only_planner,delayed_human_feedback,collaborative_sorting,ergonomic_constraint,0.4660,0.0379,0.1173,0.0336,0.0612,0.0276,0.4371,0.0226,0.1446,0.0271,0.3986,0.0302,0.2705,0.0048,7,0.2857
robot_capability_only_planner,delayed_human_feedback,collaborative_sorting,load_sharing_mismatch,0.5187,0.0578,0.1259,0.0292,0.0578,0.0290,0.4524,0.0356,0.1480,0.0259,0.4122,0.0259,0.2837,0.0068,7,0.2534
robot_capability_only_planner,delayed_human_feedback,collaborative_sorting,occluded_human_goal,0.4711,0.0349,0.0833,0.0222,0.0697,0.0339,0.5102,0.0462,0.0850,0.0164,0.4224,0.0182,0.2701,0.0052,7,0.3146
robot_capability_only_planner,delayed_human_feedback,collaborative_sorting,role_switch_request,0.4847,0.0182,0.0714,0.0244,0.0680,0.0174,0.4660,0.0320,0.1071,0.0288,0.3890,0.0151,0.2694,0.0027,7,0.2789
robot_capability_only_planner,delayed_human_feedback,handover_grip_choice,ambiguous_intent,0.4575,0.0367,0.0867,0.0258,0.0663,0.0133,0.5000,0.0420,0.0867,0.0340,0.4169,0.0175,0.2618,0.0041,7,0.2959
robot_capability_only_planner,delayed_human_feedback,handover_grip_choice,asymmetric_reach,0.5170,0.0458,0.1378,0.0313,0.0697,0.0372,0.4558,0.0552,0.1684,0.0246,0.3850,0.0248,0.2810,0.0030,7,0.2398
robot_capability_only_planner,delayed_human_feedback,handover_grip_choice,conflicting_safety_preference,0.4864,0.0430,0.1259,0.0341,0.0595,0.0184,0.4235,0.0441,0.1514,0.0220,0.4217,0.0174,0.3008,0.0051,7,0.3146
robot_capability_only_planner,delayed_human_feedback,handover_grip_choice,ergonomic_constraint,0.5136,0.0386,0.1241,0.0175,0.0629,0.0232,0.4694,0.0269,0.1361,0.0152,0.3891,0.0138,0.2852,0.0049,7,0.2721
robot_capability_only_planner,delayed_human_feedback,handover_grip_choice,load_sharing_mismatch,0.5034,0.0268,0.1514,0.0278,0.0799,0.0159,0.4558,0.0321,0.1616,0.0183,0.4280,0.0295,0.2987,0.0014,7,0.2585
robot_capability_only_planner,delayed_human_feedback,handover_grip_choice,occluded_human_goal,0.4643,0.0398,0.0782,0.0190,0.0561,0.0159,0.4609,0.0410,0.1105,0.0268,0.3977,0.0337,0.2760,0.0047,7,0.3367
robot_capability_only_planner,delayed_human_feedback,handover_grip_choice,role_switch_request,0.4966,0.0521,0.1327,0.0457,0.0578,0.0206,0.4796,0.0258,0.1429,0.0260,0.3986,0.0168,0.2785,0.0056,7,0.2619
robot_capability_only_planner,delayed_human_feedback,tool_use_handoff,ambiguous_intent,0.4558,0.0174,0.0799,0.0167,0.0527,0.0152,0.5187,0.0426,0.1088,0.0257,0.4151,0.0109,0.2704,0.0017,7,0.2925
robot_capability_only_planner,delayed_human_feedback,tool_use_handoff,asymmetric_reach,0.4490,0.0329,0.1531,0.0200,0.0612,0.0336,0.4779,0.0508,0.1701,0.0220,0.4203,0.0325,0.2974,0.0066,7,0.3350
robot_capability_only_planner,delayed_human_feedback,tool_use_handoff,conflicting_safety_preference,0.4643,0.0301,0.1241,0.0292,0.0425,0.0175,0.4898,0.0290,0.1650,0.0320,0.4257,0.0230,0.3117,0.0041,7,0.3571
robot_capability_only_planner,delayed_human_feedback,tool_use_handoff,ergonomic_constraint,0.4677,0.0214,0.1224,0.0167,0.0459,0.0200,0.4575,0.0313,0.1735,0.0292,0.4168,0.0294,0.2951,0.0072,7,0.3384
robot_capability_only_planner,delayed_human_feedback,tool_use_handoff,load_sharing_mismatch,0.5357,0.0161,0.1412,0.0187,0.0629,0.0141,0.4303,0.0332,0.1854,0.0292,0.4294,0.0289,0.3075,0.0059,7,0.2228
robot_capability_only_planner,delayed_human_feedback,tool_use_handoff,occluded_human_goal,0.4898,0.0500,0.1156,0.0237,0.0799,0.0253,0.4473,0.0404,0.1446,0.0365,0.3788,0.0337,0.2786,0.0034,7,0.2908
robot_capability_only_planner,delayed_human_feedback,tool_use_handoff,role_switch_request,0.4932,0.0367,0.1173,0.0224,0.0816,0.0230,0.4949,0.0321,0.1224,0.0329,0.4097,0.0294,0.2873,0.0048,7,0.2806
robot_capability_only_planner,intent_ambiguity_shift,assisted_assembly,ambiguous_intent,0.4490,0.0524,0.0833,0.0161,0.0629,0.0122,0.4252,0.0348,0.0816,0.0148,0.2619,0.0176,0.2445,0.0045,7,0.2942
robot_capability_only_planner,intent_ambiguity_shift,assisted_assembly,asymmetric_reach,0.5170,0.0524,0.1276,0.0287,0.0646,0.0143,0.3844,0.0313,0.1854,0.0321,0.2737,0.0245,0.2712,0.0022,7,0.2789
robot_capability_only_planner,intent_ambiguity_shift,assisted_assembly,conflicting_safety_preference,0.4677,0.0460,0.1446,0.0246,0.0459,0.0119,0.4779,0.0409,0.1361,0.0168,0.2910,0.0265,0.2871,0.0057,7,0.3827
robot_capability_only_planner,intent_ambiguity_shift,assisted_assembly,ergonomic_constraint,0.4745,0.0213,0.1224,0.0208,0.0612,0.0180,0.4201,0.0253,0.1565,0.0271,0.2752,0.0243,0.2724,0.0055,7,0.3095
robot_capability_only_planner,intent_ambiguity_shift,assisted_assembly,load_sharing_mismatch,0.4813,0.0183,0.1803,0.0219,0.0578,0.0148,0.4388,0.0324,0.1531,0.0402,0.2778,0.0177,0.2828,0.0042,7,0.3299
robot_capability_only_planner,intent_ambiguity_shift,assisted_assembly,occluded_human_goal,0.5119,0.0417,0.0816,0.0236,0.0459,0.0172,0.4830,0.0221,0.0969,0.0172,0.2717,0.0234,0.2561,0.0039,7,0.3095
robot_capability_only_planner,intent_ambiguity_shift,assisted_assembly,role_switch_request,0.4711,0.0613,0.1122,0.0209,0.0714,0.0169,0.4813,0.0384,0.1327,0.0213,0.2845,0.0153,0.2721,0.0043,7,0.3537
robot_capability_only_planner,intent_ambiguity_shift,co_carry_doorway,ambiguous_intent,0.4898,0.0351,0.0952,0.0306,0.0612,0.0206,0.4983,0.0505,0.0663,0.0175,0.2561,0.0197,0.2462,0.0051,7,0.2959
robot_capability_only_planner,intent_ambiguity_shift,co_carry_doorway,asymmetric_reach,0.4898,0.0347,0.1344,0.0263,0.0493,0.0079,0.4269,0.0267,0.1752,0.0393,0.2646,0.0122,0.2827,0.0037,7,0.2959
robot_capability_only_planner,intent_ambiguity_shift,co_carry_doorway,conflicting_safety_preference,0.5272,0.0514,0.1327,0.0312,0.0867,0.0189,0.4422,0.0386,0.1582,0.0337,0.2919,0.0205,0.2963,0.0029,7,0.2942
robot_capability_only_planner,intent_ambiguity_shift,co_carry_doorway,ergonomic_constraint,0.5391,0.0370,0.1327,0.0213,0.0476,0.0239,0.4558,0.0514,0.1310,0.0184,0.2558,0.0175,0.2801,0.0045,7,0.2517
robot_capability_only_planner,intent_ambiguity_shift,co_carry_doorway,load_sharing_mismatch,0.5238,0.0279,0.1616,0.0341,0.0629,0.0111,0.4082,0.0243,0.2126,0.0303,0.2659,0.0351,0.2910,0.0036,7,0.2891
robot_capability_only_planner,intent_ambiguity_shift,co_carry_doorway,occluded_human_goal,0.4558,0.0366,0.1088,0.0213,0.0612,0.0206,0.4456,0.0363,0.1088,0.0358,0.2751,0.0200,0.2625,0.0035,7,0.3163
robot_capability_only_planner,intent_ambiguity_shift,co_carry_doorway,role_switch_request,0.4422,0.0396,0.0969,0.0382,0.0646,0.0175,0.4575,0.0215,0.1310,0.0279,0.2796,0.0217,0.2740,0.0045,7,0.3588
robot_capability_only_planner,intent_ambiguity_shift,collaborative_sorting,ambiguous_intent,0.4660,0.0442,0.0748,0.0182,0.0493,0.0180,0.4745,0.0379,0.0833,0.0184,0.2656,0.0176,0.2380,0.0064,7,0.2925
robot_capability_only_planner,intent_ambiguity_shift,collaborative_sorting,asymmetric_reach,0.5187,0.0407,0.1156,0.0413,0.0629,0.0174,0.3980,0.0254,0.1241,0.0269,0.2912,0.0150,0.2513,0.0023,7,0.2806
robot_capability_only_planner,intent_ambiguity_shift,collaborative_sorting,conflicting_safety_preference,0.4796,0.0457,0.1378,0.0238,0.0612,0.0172,0.4286,0.0318,0.1105,0.0248,0.2754,0.0200,0.2693,0.0030,7,0.3265
robot_capability_only_planner,intent_ambiguity_shift,collaborative_sorting,ergonomic_constraint,0.5187,0.0407,0.1105,0.0111,0.0544,0.0196,0.4405,0.0353,0.1122,0.0152,0.2632,0.0211,0.2576,0.0033,7,0.2636
robot_capability_only_planner,intent_ambiguity_shift,collaborative_sorting,load_sharing_mismatch,0.5153,0.0340,0.1224,0.0333,0.0731,0.0200,0.3741,0.0521,0.1207,0.0213,0.2648,0.0300,0.2639,0.0033,7,0.2483
robot_capability_only_planner,intent_ambiguity_shift,collaborative_sorting,occluded_human_goal,0.5034,0.0425,0.0918,0.0122,0.0476,0.0191,0.4677,0.0413,0.0952,0.0269,0.2404,0.0156,0.2449,0.0024,7,0.2585
robot_capability_only_planner,intent_ambiguity_shift,collaborative_sorting,role_switch_request,0.5119,0.0338,0.0969,0.0230,0.0340,0.0139,0.4575,0.0283,0.1037,0.0243,0.2758,0.0238,0.2544,0.0058,7,0.2687
robot_capability_only_planner,intent_ambiguity_shift,handover_grip_choice,ambiguous_intent,0.4643,0.0310,0.0765,0.0254,0.0561,0.0282,0.5068,0.0397,0.0748,0.0232,0.2689,0.0269,0.2426,0.0048,7,0.3299
robot_capability_only_planner,intent_ambiguity_shift,handover_grip_choice,asymmetric_reach,0.5170,0.0367,0.0884,0.0233,0.0578,0.0119,0.4184,0.0332,0.1480,0.0243,0.2643,0.0162,0.2636,0.0035,7,0.3061
robot_capability_only_planner,intent_ambiguity_shift,handover_grip_choice,conflicting_safety_preference,0.4728,0.0587,0.1599,0.0321,0.0459,0.0094,0.4473,0.0604,0.1497,0.0317,0.2782,0.0176,0.2788,0.0028,7,0.3316
robot_capability_only_planner,intent_ambiguity_shift,handover_grip_choice,ergonomic_constraint,0.4949,0.0384,0.1293,0.0336,0.0697,0.0206,0.4048,0.0585,0.1054,0.0365,0.2460,0.0294,0.2641,0.0065,7,0.2959
robot_capability_only_planner,intent_ambiguity_shift,handover_grip_choice,load_sharing_mismatch,0.5000,0.0260,0.1361,0.0329,0.0595,0.0318,0.4473,0.0360,0.1241,0.0196,0.2579,0.0278,0.2745,0.0052,7,0.3146
robot_capability_only_planner,intent_ambiguity_shift,handover_grip_choice,occluded_human_goal,0.5085,0.0352,0.0867,0.0253,0.0357,0.0088,0.4133,0.0485,0.1071,0.0114,0.2475,0.0234,0.2505,0.0029,7,0.2874
robot_capability_only_planner,intent_ambiguity_shift,handover_grip_choice,role_switch_request,0.5255,0.0409,0.1037,0.0359,0.0561,0.0098,0.4711,0.0555,0.1173,0.0316,0.2671,0.0402,0.2619,0.0016,7,0.2857
robot_capability_only_planner,intent_ambiguity_shift,tool_use_handoff,ambiguous_intent,0.4541,0.0448,0.0935,0.0281,0.0595,0.0249,0.4575,0.0416,0.0663,0.0196,0.2691,0.0379,0.2422,0.0041,7,0.3486
robot_capability_only_planner,intent_ambiguity_shift,tool_use_handoff,asymmetric_reach,0.5068,0.0441,0.1241,0.0345,0.0493,0.0129,0.4218,0.0438,0.1701,0.0344,0.2753,0.0257,0.2779,0.0046,7,0.3146
robot_capability_only_planner,intent_ambiguity_shift,tool_use_handoff,conflicting_safety_preference,0.4915,0.0452,0.1429,0.0265,0.0510,0.0220,0.4796,0.0243,0.1412,0.0119,0.2770,0.0255,0.2888,0.0056,7,0.3520
robot_capability_only_planner,intent_ambiguity_shift,tool_use_handoff,ergonomic_constraint,0.4881,0.0326,0.1190,0.0176,0.0714,0.0318,0.4133,0.0488,0.1327,0.0299,0.2710,0.0204,0.2777,0.0031,7,0.3129
robot_capability_only_planner,intent_ambiguity_shift,tool_use_handoff,load_sharing_mismatch,0.5068,0.0215,0.1565,0.0262,0.0510,0.0243,0.4201,0.0471,0.1990,0.0237,0.2817,0.0295,0.2910,0.0028,7,0.2789
robot_capability_only_planner,intent_ambiguity_shift,tool_use_handoff,occluded_human_goal,0.4507,0.0303,0.1139,0.0274,0.0646,0.0233,0.4218,0.0249,0.1207,0.0271,0.2500,0.0175,0.2543,0.0043,7,0.3299
robot_capability_only_planner,intent_ambiguity_shift,tool_use_handoff,role_switch_request,0.4983,0.0354,0.1173,0.0148,0.0612,0.0079,0.4473,0.0446,0.1446,0.0257,0.2834,0.0299,0.2684,0.0051,7,0.3044
robot_capability_only_planner,nominal,assisted_assembly,ambiguous_intent,0.5221,0.0451,0.0646,0.0215,0.0527,0.0190,0.3929,0.0381,0.0646,0.0168,0.2162,0.0251,0.2019,0.0051,7,0.2874
robot_capability_only_planner,nominal,assisted_assembly,asymmetric_reach,0.5561,0.0317,0.1003,0.0209,0.0578,0.0139,0.2823,0.0208,0.1020,0.0152,0.2391,0.0275,0.2253,0.0031,7,0.2313
robot_capability_only_planner,nominal,assisted_assembly,conflicting_safety_preference,0.5782,0.0501,0.0833,0.0197,0.0578,0.0164,0.3673,0.0281,0.1224,0.0258,0.2193,0.0205,0.2324,0.0035,7,0.2738
robot_capability_only_planner,nominal,assisted_assembly,ergonomic_constraint,0.5612,0.0386,0.0986,0.0243,0.0408,0.0133,0.3486,0.0555,0.1088,0.0180,0.2172,0.0236,0.2201,0.0046,7,0.2568
robot_capability_only_planner,nominal,assisted_assembly,load_sharing_mismatch,0.5663,0.0419,0.1105,0.0437,0.0714,0.0222,0.3554,0.0582,0.1565,0.0351,0.2379,0.0345,0.2331,0.0057,7,0.2840
robot_capability_only_planner,nominal,assisted_assembly,occluded_human_goal,0.5680,0.0501,0.0697,0.0267,0.0595,0.0176,0.3503,0.0458,0.0867,0.0208,0.2292,0.0248,0.2136,0.0062,7,0.2483
robot_capability_only_planner,nominal,assisted_assembly,role_switch_request,0.5714,0.0349,0.0731,0.0206,0.0663,0.0243,0.3384,0.0394,0.0850,0.0219,0.2403,0.0328,0.2174,0.0025,7,0.2721
robot_capability_only_planner,nominal,co_carry_doorway,ambiguous_intent,0.5459,0.0267,0.0748,0.0150,0.0476,0.0176,0.4167,0.0338,0.0663,0.0168,0.2390,0.0206,0.2038,0.0033,7,0.2466
robot_capability_only_planner,nominal,co_carry_doorway,asymmetric_reach,0.5901,0.0429,0.1054,0.0386,0.0765,0.0100,0.3231,0.0285,0.1735,0.0243,0.2114,0.0453,0.2289,0.0079,7,0.2279
robot_capability_only_planner,nominal,co_carry_doorway,conflicting_safety_preference,0.5884,0.0423,0.1463,0.0291,0.0629,0.0189,0.3418,0.0313,0.1241,0.0196,0.2583,0.0255,0.2459,0.0042,7,0.2432
robot_capability_only_planner,nominal,co_carry_doorway,ergonomic_constraint,0.5544,0.0458,0.1122,0.0233,0.0561,0.0150,0.4031,0.0476,0.1156,0.0337,0.2425,0.0206,0.2330,0.0038,7,0.2823
robot_capability_only_planner,nominal,co_carry_doorway,load_sharing_mismatch,0.5425,0.0274,0.0986,0.0167,0.0680,0.0111,0.3350,0.0462,0.1446,0.0236,0.2563,0.0167,0.2416,0.0026,7,0.2874
robot_capability_only_planner,nominal,co_carry_doorway,occluded_human_goal,0.5561,0.0608,0.0952,0.0191,0.0459,0.0129,0.3844,0.0397,0.1156,0.0220,0.2478,0.0221,0.2121,0.0043,7,0.2704
robot_capability_only_planner,nominal,co_carry_doorway,role_switch_request,0.5663,0.0469,0.0969,0.0379,0.0425,0.0143,0.3707,0.0354,0.1190,0.0210,0.2561,0.0374,0.2255,0.0036,7,0.2500
robot_capability_only_planner,nominal,collaborative_sorting,ambiguous_intent,0.5612,0.0200,0.0544,0.0203,0.0731,0.0206,0.4235,0.0341,0.0612,0.0148,0.2111,0.0141,0.1927,0.0034,7,0.2636
robot_capability_only_planner,nominal,collaborative_sorting,asymmetric_reach,0.5544,0.0221,0.0935,0.0241,0.0612,0.0139,0.3333,0.0504,0.0782,0.0209,0.2222,0.0183,0.2112,0.0037,7,0.2687
robot_capability_only_planner,nominal,collaborative_sorting,conflicting_safety_preference,0.5952,0.0602,0.1020,0.0287,0.0425,0.0143,0.3810,0.0360,0.1122,0.0196,0.2209,0.0192,0.2178,0.0043,7,0.2534
robot_capability_only_planner,nominal,collaborative_sorting,ergonomic_constraint,0.5493,0.0386,0.0731,0.0213,0.0612,0.0187,0.3214,0.0260,0.0986,0.0174,0.2191,0.0242,0.2097,0.0028,7,0.2381
robot_capability_only_planner,nominal,collaborative_sorting,load_sharing_mismatch,0.5646,0.0221,0.0884,0.0168,0.0561,0.0067,0.2772,0.0393,0.1293,0.0285,0.2320,0.0207,0.2165,0.0027,7,0.2415
robot_capability_only_planner,nominal,collaborative_sorting,occluded_human_goal,0.5323,0.0593,0.0748,0.0263,0.0459,0.0180,0.3418,0.0493,0.0901,0.0296,0.2155,0.0250,0.2047,0.0018,7,0.2942
robot_capability_only_planner,nominal,collaborative_sorting,role_switch_request,0.5510,0.0278,0.0527,0.0143,0.0527,0.0175,0.3520,0.0168,0.0799,0.0278,0.2237,0.0136,0.2087,0.0038,7,0.2721
robot_capability_only_planner,nominal,handover_grip_choice,ambiguous_intent,0.5476,0.0472,0.0425,0.0209,0.0612,0.0213,0.4201,0.0344,0.0714,0.0216,0.2415,0.0234,0.2020,0.0055,7,0.2636
robot_capability_only_planner,nominal,handover_grip_choice,asymmetric_reach,0.5816,0.0382,0.0969,0.0236,0.0527,0.0143,0.3673,0.0241,0.1293,0.0267,0.2350,0.0281,0.2193,0.0033,7,0.2347
robot_capability_only_planner,nominal,handover_grip_choice,conflicting_safety_preference,0.5459,0.0457,0.1105,0.0273,0.0425,0.0190,0.3605,0.0366,0.1190,0.0314,0.2189,0.0287,0.2302,0.0026,7,0.3129
robot_capability_only_planner,nominal,handover_grip_choice,ergonomic_constraint,0.5442,0.0340,0.0884,0.0292,0.0595,0.0249,0.3333,0.0191,0.1020,0.0238,0.2252,0.0294,0.2225,0.0031,7,0.2857
robot_capability_only_planner,nominal,handover_grip_choice,load_sharing_mismatch,0.5578,0.0510,0.0986,0.0084,0.0561,0.0182,0.3639,0.0227,0.1480,0.0317,0.2307,0.0238,0.2268,0.0032,7,0.2687
robot_capability_only_planner,nominal,handover_grip_choice,occluded_human_goal,0.5595,0.0532,0.0680,0.0232,0.0646,0.0292,0.4031,0.0213,0.0867,0.0325,0.2603,0.0266,0.2104,0.0038,7,0.2585
robot_capability_only_planner,nominal,handover_grip_choice,role_switch_request,0.5442,0.0610,0.0816,0.0129,0.0850,0.0139,0.3469,0.0267,0.1241,0.0274,0.2337,0.0282,0.2157,0.0019,7,0.3282
robot_capability_only_planner,nominal,tool_use_handoff,ambiguous_intent,0.5425,0.0352,0.0612,0.0156,0.0612,0.0119,0.3844,0.0393,0.0765,0.0301,0.2188,0.0370,0.1995,0.0037,7,0.2908
robot_capability_only_planner,nominal,tool_use_handoff,asymmetric_reach,0.5816,0.0320,0.1071,0.0353,0.0578,0.0200,0.3214,0.0342,0.1276,0.0150,0.2246,0.0272,0.2220,0.0033,7,0.2330
robot_capability_only_planner,nominal,tool_use_handoff,conflicting_safety_preference,0.5748,0.0528,0.1207,0.0290,0.0612,0.0200,0.4048,0.0461,0.0986,0.0248,0.2528,0.0281,0.2390,0.0047,7,0.2721
robot_capability_only_planner,nominal,tool_use_handoff,ergonomic_constraint,0.5595,0.0322,0.0918,0.0182,0.0459,0.0148,0.3265,0.0446,0.1122,0.0341,0.2150,0.0290,0.2246,0.0038,7,0.2670
robot_capability_only_planner,nominal,tool_use_handoff,load_sharing_mismatch,0.5799,0.0452,0.1037,0.0287,0.0646,0.0133,0.3810,0.0414,0.1514,0.0393,0.2578,0.0318,0.2385,0.0063,7,0.2483
