method,split,stress_level,seed,rows,success,ci95_success,physical_violation,ci95_physical_violation,human_burden,ci95_human_burden,intent_error,ci95_intent_error,overpromise,ci95_overpromise,autonomy_conflict,ci95_autonomy_conflict,unnecessary_query,ci95_unnecessary_query,negotiation_rounds,ci95_negotiation_rounds,ece,ci95_ece,regret,ci95_regret,utility,ci95_utility
human_model_mpc,stress_02,0.22222,4,48,0.62847,0.05774,0.11111,0.03931,0.16667,0.04457,0.28472,0.05412,0.16667,0.04665,0.02431,0.01682,0.00347,0.00681,0.48466,0.01534,0.20385,0.03045,0.19936,0.00449,0.22010,0.07679
human_model_mpc,stress_02,0.22222,5,48,0.63194,0.05992,0.08681,0.03368,0.17014,0.04813,0.24653,0.05915,0.14236,0.04349,0.01736,0.01456,0.00000,0.00000,0.48634,0.01573,0.18428,0.02669,0.19930,0.00378,0.27497,0.06933
human_model_mpc,stress_02,0.22222,6,48,0.64236,0.06073,0.09375,0.02903,0.14236,0.03505,0.26736,0.05393,0.19097,0.04664,0.02778,0.01776,0.00000,0.00000,0.48640,0.01610,0.18980,0.02341,0.19893,0.00408,0.25953,0.07817
human_model_mpc,stress_02,0.22222,7,48,0.63889,0.07103,0.07292,0.02903,0.13194,0.04005,0.24653,0.04664,0.19444,0.05531,0.01042,0.01153,0.00347,0.00681,0.48708,0.01541,0.17412,0.02336,0.19759,0.00477,0.29343,0.07439
human_model_mpc,stress_02,0.22222,8,48,0.66319,0.05544,0.09722,0.03346,0.13542,0.04087,0.22569,0.05544,0.18403,0.04789,0.03472,0.02166,0.00000,0.00000,0.48651,0.01531,0.19150,0.02743,0.19915,0.00448,0.29550,0.06887
human_model_mpc,stress_02,0.22222,9,48,0.65278,0.05573,0.07639,0.03501,0.16667,0.04765,0.23264,0.04535,0.17708,0.04394,0.02083,0.01576,0.00000,0.00000,0.48225,0.01489,0.17611,0.02834,0.19920,0.00447,0.29803,0.08127
human_model_mpc,stress_03,0.33333,0,48,0.65972,0.05913,0.15278,0.04221,0.19097,0.04561,0.28125,0.05069,0.18403,0.04689,0.03472,0.02166,0.00347,0.00681,0.51869,0.01645,0.24488,0.03189,0.20374,0.00491,0.18319,0.09413
human_model_mpc,stress_03,0.33333,1,48,0.61806,0.05913,0.08681,0.03074,0.13889,0.03416,0.28819,0.04429,0.22222,0.04277,0.02431,0.01682,0.00000,0.00000,0.52131,0.01652,0.19782,0.02356,0.20362,0.00444,0.22210,0.07659
human_model_mpc,stress_03,0.33333,2,48,0.59028,0.06300,0.14583,0.04309,0.15972,0.03885,0.28472,0.04956,0.16319,0.05006,0.01736,0.01456,0.00347,0.00681,0.52033,0.01639,0.24026,0.03211,0.20485,0.00452,0.14804,0.07486
human_model_mpc,stress_03,0.33333,3,48,0.63889,0.06549,0.09722,0.03201,0.20833,0.04814,0.25347,0.05501,0.14931,0.04789,0.03125,0.01860,0.00000,0.00000,0.52268,0.01667,0.20525,0.02459,0.20451,0.00401,0.24117,0.07933
human_model_mpc,stress_03,0.33333,4,48,0.63194,0.06148,0.11111,0.02971,0.17014,0.04182,0.29861,0.05498,0.20486,0.04376,0.02431,0.01682,0.00000,0.00000,0.52218,0.01727,0.21497,0.02324,0.20422,0.00414,0.19884,0.08610
human_model_mpc,stress_03,0.33333,5,48,0.60417,0.06852,0.10069,0.03472,0.15972,0.04453,0.24306,0.04956,0.20139,0.04761,0.02083,0.01852,0.00347,0.00681,0.52300,0.01620,0.20743,0.02638,0.20274,0.00477,0.20838,0.07930
human_model_mpc,stress_03,0.33333,6,48,0.67361,0.05751,0.11111,0.03682,0.15625,0.04394,0.24306,0.05324,0.15972,0.04345,0.05556,0.03127,0.00000,0.00000,0.52184,0.01614,0.21352,0.02910,0.20605,0.00458,0.27742,0.07457
human_model_mpc,stress_03,0.33333,7,48,0.67361,0.05992,0.08681,0.03368,0.19097,0.04664,0.23958,0.04655,0.19097,0.04238,0.02778,0.02246,0.00000,0.00000,0.51839,0.01592,0.19673,0.02637,0.20535,0.00442,0.28342,0.08301
human_model_mpc,stress_03,0.33333,8,48,0.69097,0.05326,0.13542,0.04087,0.14236,0.04456,0.28472,0.04761,0.18403,0.04376,0.04167,0.02281,0.00000,0.00000,0.52307,0.01660,0.23336,0.03088,0.20397,0.00522,0.25311,0.08306
human_model_mpc,stress_03,0.33333,9,48,0.64583,0.05383,0.12500,0.03829,0.17361,0.05498,0.24306,0.04558,0.20833,0.05795,0.02431,0.02173,0.00347,0.00681,0.51763,0.01646,0.22538,0.02948,0.20441,0.00467,0.21341,0.08510
human_model_mpc,stress_04,0.44444,0,48,0.59722,0.05038,0.15278,0.04107,0.17708,0.04604,0.30903,0.04561,0.20486,0.04982,0.04514,0.02330,0.00347,0.00681,0.55626,0.01749,0.25576,0.02995,0.20971,0.00472,0.10306,0.07754
human_model_mpc,stress_04,0.44444,1,48,0.60069,0.06720,0.09722,0.03870,0.22917,0.05019,0.27083,0.05470,0.14236,0.05053,0.03472,0.01935,0.00000,0.00000,0.55787,0.01793,0.21721,0.02812,0.20978,0.00426,0.18689,0.08144
human_model_mpc,stress_04,0.44444,2,48,0.61458,0.06008,0.12153,0.03605,0.21875,0.04878,0.31250,0.05112,0.22222,0.05268,0.03819,0.02226,0.00347,0.00681,0.55796,0.01795,0.23457,0.02602,0.20917,0.00433,0.12844,0.08633
human_model_mpc,stress_04,0.44444,3,48,0.57986,0.05915,0.10764,0.03437,0.19444,0.04798,0.24653,0.05326,0.20486,0.05076,0.02431,0.01682,0.00000,0.00000,0.55894,0.01720,0.22404,0.02541,0.20843,0.00494,0.15507,0.07202
human_model_mpc,stress_04,0.44444,4,48,0.65278,0.05401,0.12847,0.04376,0.18403,0.04154,0.27083,0.05294,0.17708,0.04394,0.07986,0.03505,0.00000,0.00000,0.55854,0.01670,0.23835,0.03167,0.21138,0.00466,0.19850,0.08244
human_model_mpc,stress_04,0.44444,5,48,0.62847,0.06321,0.09028,0.03220,0.20139,0.04453,0.26736,0.04935,0.20486,0.04483,0.03472,0.02374,0.00000,0.00000,0.55508,0.01676,0.21252,0.02398,0.21086,0.00467,0.20949,0.08791
human_model_mpc,stress_04,0.44444,6,48,0.64931,0.05436,0.13194,0.04005,0.15278,0.04439,0.27778,0.04798,0.22222,0.05268,0.05556,0.02634,0.00000,0.00000,0.55862,0.01775,0.24172,0.02896,0.20881,0.00502,0.19027,0.08305
human_model_mpc,stress_04,0.44444,7,48,0.64236,0.05835,0.13889,0.04165,0.18750,0.05886,0.23958,0.04854,0.22222,0.05782,0.03125,0.02313,0.00347,0.00681,0.55309,0.01735,0.24568,0.03075,0.20963,0.00484,0.17934,0.08700
human_model_mpc,stress_04,0.44444,8,48,0.53819,0.06614,0.09722,0.02722,0.19444,0.04165,0.23611,0.04748,0.23264,0.05123,0.04861,0.02744,0.00000,0.00000,0.55788,0.01762,0.21846,0.01962,0.20906,0.00484,0.10987,0.07481
human_model_mpc,stress_04,0.44444,9,48,0.55556,0.05943,0.14583,0.04309,0.17708,0.03940,0.31250,0.04924,0.20139,0.04235,0.01736,0.01456,0.00000,0.00000,0.55572,0.01712,0.25176,0.03114,0.20920,0.00471,0.07742,0.07591
human_model_mpc,stress_05,0.55556,0,48,0.62153,0.05030,0.14931,0.03403,0.23611,0.05740,0.34722,0.05488,0.25347,0.05237,0.03819,0.02226,0.00347,0.00681,0.59284,0.01868,0.26430,0.02428,0.21404,0.00459,0.06912,0.07400
human_model_mpc,stress_05,0.55556,1,48,0.58333,0.05054,0.11111,0.03682,0.23264,0.05304,0.24653,0.04958,0.22569,0.04813,0.03125,0.02313,0.00000,0.00000,0.59415,0.01861,0.23856,0.02617,0.21327,0.00508,0.12386,0.06373
human_model_mpc,stress_05,0.55556,2,48,0.61806,0.06071,0.13194,0.03885,0.22569,0.04613,0.29167,0.05192,0.18750,0.04309,0.07639,0.03220,0.00000,0.00000,0.59462,0.01786,0.25271,0.02699,0.21585,0.00483,0.12747,0.07959
human_model_mpc,stress_05,0.55556,3,48,0.61111,0.05863,0.12847,0.03920,0.20833,0.04715,0.26042,0.04756,0.22222,0.04049,0.04861,0.02744,0.00347,0.00681,0.59192,0.01764,0.24979,0.02829,0.21561,0.00493,0.13528,0.08505
human_model_mpc,stress_05,0.55556,4,48,0.62153,0.05650,0.14236,0.03889,0.19792,0.04731,0.27778,0.04798,0.25347,0.04764,0.06944,0.03201,0.00000,0.00000,0.59421,0.01880,0.25962,0.02704,0.21407,0.00536,0.11075,0.09221
human_model_mpc,stress_05,0.55556,5,48,0.63542,0.06500,0.16319,0.04509,0.20139,0.05498,0.24653,0.05326,0.23958,0.04854,0.04514,0.02330,0.00347,0.00681,0.58991,0.01799,0.27224,0.03173,0.21420,0.00509,0.12341,0.08780
human_model_mpc,stress_05,0.55556,6,48,0.54861,0.05913,0.10417,0.03170,0.20486,0.04587,0.24653,0.05237,0.25000,0.05238,0.05903,0.02662,0.00000,0.00000,0.59330,0.01898,0.23486,0.02212,0.21304,0.00502,0.09152,0.07017
human_model_mpc,stress_05,0.55556,7,48,0.54514,0.06054,0.16319,0.04613,0.17708,0.03940,0.32986,0.06034,0.20486,0.04689,0.03472,0.02166,0.00000,0.00000,0.59055,0.01850,0.27472,0.03141,0.21426,0.00482,0.03340,0.07736
human_model_mpc,stress_05,0.55556,8,48,0.57639,0.05751,0.14236,0.04009,0.20833,0.04814,0.26042,0.04854,0.26389,0.04944,0.07639,0.03363,0.00347,0.00681,0.59364,0.01795,0.25958,0.02860,0.21430,0.00499,0.05988,0.09258
human_model_mpc,stress_05,0.55556,9,48,0.62500,0.05795,0.13889,0.03809,0.20833,0.04404,0.29861,0.05234,0.22222,0.05268,0.03819,0.02430,0.00347,0.00681,0.59288,0.01852,0.25577,0.02839,0.21318,0.00498,0.12727,0.08255
human_model_mpc,stress_06,0.66667,0,48,0.60069,0.06433,0.13194,0.03885,0.22222,0.04492,0.34028,0.05913,0.21528,0.04859,0.07986,0.03368,0.00000,0.00000,0.63076,0.01901,0.26250,0.02645,0.22025,0.00510,0.07941,0.08514
human_model_mpc,stress_06,0.66667,1,48,0.60069,0.05393,0.14583,0.04198,0.23264,0.05123,0.25694,0.04453,0.22917,0.03966,0.05556,0.02634,0.00347,0.00681,0.62715,0.01887,0.27303,0.02845,0.22051,0.00494,0.08865,0.08310
human_model_mpc,stress_06,0.66667,2,48,0.57986,0.05915,0.16319,0.03950,0.22569,0.04813,0.28472,0.05050,0.25694,0.04453,0.08333,0.03639,0.00000,0.00000,0.62968,0.01929,0.28341,0.02659,0.21957,0.00538,0.02356,0.09069
human_model_mpc,stress_06,0.66667,3,48,0.64931,0.05691,0.17014,0.04813,0.24653,0.06227,0.28472,0.05324,0.25694,0.05584,0.04861,0.02374,0.00347,0.00681,0.62520,0.01879,0.28631,0.03219,0.21876,0.00518,0.08486,0.08764
human_model_mpc,stress_06,0.66667,4,48,0.55903,0.05712,0.11806,0.03501,0.21875,0.04680,0.27083,0.05470,0.27083,0.04924,0.07292,0.02556,0.00000,0.00000,0.62850,0.01990,0.25551,0.02297,0.21735,0.00514,0.05675,0.07642
human_model_mpc,stress_06,0.66667,5,48,0.53472,0.06522,0.16667,0.05054,0.20486,0.03920,0.34028,0.05412,0.21875,0.04680,0.03819,0.02226,0.00000,0.00000,0.62521,0.01969,0.28545,0.03347,0.21946,0.00497,-0.00637,0.08821
human_model_mpc,stress_06,0.66667,6,48,0.56944,0.05903,0.14583,0.04417,0.22917,0.04417,0.28472,0.04956,0.25000,0.04765,0.07639,0.03501,0.00694,0.00952,0.62868,0.01899,0.27229,0.03031,0.21975,0.00495,0.03396,0.10229
human_model_mpc,stress_06,0.66667,7,48,0.60417,0.06199,0.16667,0.03891,0.24653,0.04009,0.31250,0.04827,0.26042,0.05664,0.02778,0.01776,0.00347,0.00681,0.62989,0.01960,0.28476,0.02780,0.21849,0.00504,0.03764,0.08764
human_model_mpc,stress_06,0.66667,8,48,0.60417,0.04827,0.14583,0.04523,0.19444,0.04698,0.34028,0.04761,0.22917,0.04924,0.04514,0.02875,0.00347,0.00681,0.62889,0.01989,0.27255,0.02952,0.21876,0.00489,0.08328,0.06736
human_model_mpc,stress_06,0.66667,9,48,0.61458,0.06008,0.17708,0.03940,0.23958,0.05579,0.26736,0.04739,0.21875,0.04029,0.05556,0.02634,0.00347,0.00681,0.62994,0.01960,0.29247,0.02631,0.21884,0.00526,0.06606,0.07578
human_model_mpc,stress_07,0.77778,0,48,0.55556,0.06253,0.16667,0.04240,0.24653,0.04664,0.30208,0.04927,0.26736,0.05030,0.08681,0.03505,0.00000,0.00000,0.66544,0.02022,0.29577,0.02703,0.22416,0.00518,-0.02800,0.09702
human_model_mpc,stress_07,0.77778,1,48,0.62847,0.05259,0.17014,0.04613,0.26389,0.04648,0.32639,0.04956,0.26736,0.05895,0.06597,0.02875,0.00694,0.00952,0.66201,0.01996,0.29606,0.02973,0.22306,0.00552,0.02917,0.08304
human_model_mpc,stress_07,0.77778,2,48,0.55556,0.05943,0.13889,0.04277,0.24306,0.05498,0.29167,0.06415,0.25694,0.05234,0.09028,0.03220,0.00000,0.00000,0.66317,0.02069,0.27856,0.02695,0.22232,0.00536,0.01110,0.08298
human_model_mpc,stress_07,0.77778,3,48,0.54167,0.05876,0.16667,0.04350,0.22917,0.04417,0.37153,0.05691,0.21181,0.04638,0.05556,0.02634,0.00347,0.00681,0.66023,0.02102,0.29656,0.02776,0.22344,0.00541,-0.02636,0.08429
human_model_mpc,stress_07,0.77778,4,48,0.58681,0.05753,0.15972,0.04235,0.24306,0.04005,0.30903,0.04958,0.27431,0.04509,0.08681,0.03638,0.00694,0.00952,0.66455,0.02009,0.29174,0.02766,0.22559,0.00511,0.00562,0.08592
human_model_mpc,stress_07,0.77778,5,48,0.59028,0.05832,0.18403,0.04266,0.26736,0.04739,0.34375,0.05274,0.27778,0.05177,0.03819,0.02430,0.00347,0.00681,0.66574,0.02090,0.30508,0.02880,0.22353,0.00533,-0.02829,0.09192
human_model_mpc,stress_07,0.77778,6,48,0.56944,0.05822,0.16667,0.04959,0.20833,0.05007,0.34722,0.04545,0.25694,0.04660,0.06250,0.02856,0.00347,0.00681,0.66394,0.02085,0.29596,0.03068,0.22422,0.00492,-0.00193,0.07181
human_model_mpc,stress_07,0.77778,7,48,0.61111,0.06692,0.18403,0.04038,0.23264,0.05304,0.28125,0.05069,0.24653,0.05146,0.08333,0.02918,0.00000,0.00000,0.66555,0.02072,0.30611,0.02521,0.22296,0.00546,0.03228,0.08757
human_model_mpc,stress_07,0.77778,8,48,0.61458,0.06163,0.17014,0.04714,0.27083,0.05204,0.31944,0.04944,0.21875,0.04257,0.06597,0.03333,0.00694,0.00952,0.66531,0.02078,0.29680,0.02973,0.22533,0.00485,0.03521,0.09889
human_model_mpc,stress_07,0.77778,9,48,0.60417,0.05723,0.15278,0.04439,0.23264,0.05895,0.30903,0.05995,0.23264,0.04429,0.10069,0.03187,0.00000,0.00000,0.66577,0.02091,0.28807,0.02833,0.22374,0.00501,0.05078,0.06816
human_model_mpc,stress_08,0.88889,0,48,0.54514,0.06790,0.15278,0.03991,0.27083,0.05556,0.30556,0.06177,0.27083,0.05019,0.08681,0.02916,0.00000,0.00000,0.69858,0.02170,0.29719,0.02448,0.22658,0.00556,-0.03946,0.08893
human_model_mpc,stress_08,0.88889,1,48,0.54861,0.05234,0.17708,0.03561,0.24306,0.04761,0.38889,0.06022,0.24306,0.04761,0.06597,0.02706,0.00347,0.00681,0.69573,0.02202,0.31312,0.02255,0.22916,0.00556,-0.06184,0.07770
human_model_mpc,stress_08,0.88889,2,48,0.56250,0.06045,0.18750,0.04827,0.25000,0.03891,0.30556,0.05699,0.29514,0.04886,0.08681,0.03766,0.00694,0.00952,0.70042,0.02129,0.31846,0.02879,0.22912,0.00519,-0.06218,0.08991
human_model_mpc,stress_08,0.88889,3,48,0.58681,0.05586,0.21528,0.04558,0.29167,0.05372,0.34722,0.05983,0.30556,0.05085,0.04861,0.02566,0.00694,0.00952,0.70206,0.02198,0.33039,0.02942,0.22878,0.00580,-0.09576,0.08304
human_model_mpc,stress_08,0.88889,4,48,0.55208,0.06008,0.19444,0.04991,0.26042,0.05664,0.35417,0.05112,0.28819,0.04838,0.08333,0.03226,0.00347,0.00681,0.69841,0.02153,0.32159,0.02984,0.22918,0.00497,-0.09717,0.07904
human_model_mpc,stress_08,0.88889,5,48,0.60417,0.06497,0.20139,0.04761,0.25000,0.04665,0.28819,0.05304,0.24653,0.05501,0.10417,0.03456,0.00000,0.00000,0.70072,0.02197,0.32362,0.02893,0.22791,0.00571,-0.01175,0.09922
human_model_mpc,stress_08,0.88889,6,48,0.58333,0.05916,0.19444,0.04991,0.27778,0.05616,0.32639,0.05668,0.22569,0.03950,0.06597,0.03187,0.00694,0.00952,0.70123,0.02175,0.32046,0.02957,0.22991,0.00533,-0.03339,0.10274
human_model_mpc,stress_08,0.88889,7,48,0.56944,0.05657,0.17361,0.04122,0.22569,0.05544,0.31944,0.05657,0.22917,0.04309,0.09028,0.03069,0.00347,0.00681,0.70133,0.02181,0.30979,0.02545,0.22838,0.00548,-0.00574,0.07230
human_model_mpc,stress_08,0.88889,8,48,0.60417,0.06199,0.19097,0.05146,0.21875,0.05161,0.41319,0.05835,0.26389,0.05313,0.10764,0.03572,0.00000,0.00000,0.70097,0.02185,0.31964,0.03125,0.22916,0.00529,-0.03836,0.09301
human_model_mpc,stress_08,0.88889,9,48,0.55208,0.06086,0.19792,0.05385,0.26042,0.05407,0.30208,0.05115,0.28125,0.05848,0.09722,0.04545,0.00347,0.00681,0.69811,0.02159,0.32219,0.03260,0.22936,0.00522,-0.08337,0.09125
human_model_mpc,stress_09,1.00000,0,48,0.53125,0.06352,0.21181,0.04739,0.29167,0.04912,0.29514,0.05349,0.32292,0.05274,0.06944,0.03050,0.00694,0.00952,0.73427,0.02257,0.34033,0.02702,0.23262,0.00538,-0.14474,0.08867
human_model_mpc,stress_09,1.00000,1,48,0.56250,0.05640,0.23958,0.05229,0.29167,0.05545,0.36458,0.06500,0.30903,0.04456,0.05208,0.02943,0.01042,0.01153,0.73784,0.02287,0.35017,0.03080,0.23324,0.00618,-0.15776,0.08268
human_model_mpc,stress_09,1.00000,2,48,0.53472,0.06375,0.20833,0.05459,0.27431,0.05458,0.35069,0.05169,0.31597,0.05523,0.10069,0.03472,0.00347,0.00681,0.73436,0.02254,0.33785,0.03105,0.23361,0.00552,-0.15369,0.09088
human_model_mpc,stress_09,1.00000,3,48,0.57292,0.06661,0.20486,0.05169,0.29167,0.05007,0.30556,0.04798,0.25347,0.04862,0.11458,0.03660,0.00347,0.00681,0.73570,0.02323,0.33393,0.02911,0.23222,0.00595,-0.08074,0.09396
human_model_mpc,stress_09,1.00000,4,48,0.55208,0.05929,0.18750,0.05556,0.28472,0.05412,0.33681,0.06340,0.22569,0.04911,0.07292,0.03212,0.01042,0.01153,0.73539,0.02317,0.32562,0.03187,0.23472,0.00555,-0.06877,0.10508
human_model_mpc,stress_09,1.00000,5,48,0.54861,0.05234,0.18056,0.03991,0.23958,0.05319,0.33681,0.05282,0.25694,0.05324,0.11458,0.03391,0.00347,0.00681,0.73673,0.02274,0.32303,0.02368,0.23295,0.00575,-0.06740,0.07538
human_model_mpc,stress_09,1.00000,6,48,0.54514,0.06578,0.20833,0.04912,0.24306,0.04956,0.39931,0.06284,0.29514,0.05855,0.10764,0.03828,0.00000,0.00000,0.73550,0.02290,0.33890,0.02848,0.23294,0.00543,-0.13825,0.10046
human_model_mpc,stress_09,1.00000,7,48,0.53472,0.05412,0.19097,0.05326,0.28819,0.05815,0.32986,0.06112,0.29167,0.05713,0.09028,0.04345,0.00694,0.00952,0.73416,0.02250,0.32616,0.03122,0.23390,0.00536,-0.12128,0.09615
human_model_mpc,stress_09,1.00000,8,48,0.54861,0.05050,0.19792,0.04830,0.22917,0.04626,0.35417,0.06641,0.27431,0.05544,0.07639,0.03634,0.00694,0.00952,0.73406,0.02263,0.33335,0.02791,0.23271,0.00580,-0.08525,0.07668
human_model_mpc,stress_09,1.00000,9,48,0.62153,0.05815,0.17708,0.04173,0.26736,0.05733,0.36806,0.05913,0.26042,0.06221,0.09028,0.03501,0.00000,0.00000,0.73465,0.02265,0.32029,0.02394,0.23329,0.00536,-0.00852,0.08368
inverse_rl_intent_pomdp,stress_00,0.00000,0,48,0.68056,0.05740,0.10417,0.03456,0.13889,0.04277,0.15972,0.03762,0.13889,0.03552,0.01389,0.01317,0.00000,0.00000,0.40054,0.01173,0.19475,0.02787,0.20042,0.00441,0.35620,0.06968
inverse_rl_intent_pomdp,stress_00,0.00000,1,48,0.66667,0.04959,0.08681,0.03368,0.09028,0.02911,0.22569,0.04068,0.11806,0.04005,0.00694,0.00952,0.00694,0.00952,0.39794,0.01235,0.18203,0.02693,0.19913,0.00489,0.37015,0.07168
inverse_rl_intent_pomdp,stress_00,0.00000,2,48,0.68750,0.05383,0.12500,0.03298,0.14583,0.04198,0.21181,0.04210,0.12500,0.03829,0.00347,0.00681,0.00347,0.00681,0.39826,0.01232,0.21152,0.02654,0.19924,0.00435,0.32705,0.07518
inverse_rl_intent_pomdp,stress_00,0.00000,3,48,0.62500,0.05372,0.09028,0.03501,0.11806,0.04235,0.18750,0.04728,0.17708,0.03940,0.02778,0.01776,0.00000,0.00000,0.39869,0.01225,0.18352,0.02803,0.19866,0.00491,0.29569,0.07314
inverse_rl_intent_pomdp,stress_00,0.00000,4,48,0.62153,0.06433,0.10417,0.03316,0.13194,0.03762,0.22222,0.04277,0.16667,0.04240,0.00694,0.00952,0.00000,0.00000,0.39854,0.01245,0.19564,0.02583,0.19972,0.00476,0.26847,0.07941
inverse_rl_intent_pomdp,stress_00,0.00000,5,48,0.67014,0.04714,0.11458,0.03660,0.11458,0.03660,0.18403,0.04587,0.19444,0.04049,0.00000,0.00000,0.00000,0.00000,0.39915,0.01241,0.20327,0.02909,0.19868,0.00454,0.31694,0.06998
inverse_rl_intent_pomdp,stress_00,0.00000,6,48,0.70833,0.05795,0.05556,0.02634,0.07986,0.03766,0.17361,0.03885,0.15278,0.04107,0.00347,0.00681,0.00347,0.00681,0.39905,0.01266,0.15871,0.02082,0.20088,0.00486,0.45570,0.06949
inverse_rl_intent_pomdp,stress_00,0.00000,7,48,0.70139,0.05234,0.07292,0.03212,0.11806,0.03762,0.19792,0.05022,0.12847,0.03797,0.00000,0.00000,0.00000,0.00000,0.39804,0.01220,0.17269,0.02465,0.19948,0.00442,0.41574,0.06456
inverse_rl_intent_pomdp,stress_00,0.00000,8,48,0.69792,0.04526,0.09722,0.03870,0.11111,0.03552,0.20139,0.04558,0.20833,0.04715,0.00347,0.00681,0.00347,0.00681,0.39598,0.01266,0.18912,0.03020,0.19928,0.00456,0.35187,0.06828
inverse_rl_intent_pomdp,stress_00,0.00000,9,48,0.60417,0.05723,0.09028,0.03069,0.10764,0.04068,0.25000,0.05054,0.19097,0.04561,0.01736,0.01751,0.00000,0.00000,0.39861,0.01174,0.18550,0.02409,0.19985,0.00457,0.25450,0.07181
inverse_rl_intent_pomdp,stress_01,0.11111,0,48,0.65972,0.05412,0.12500,0.03439,0.15972,0.04660,0.23264,0.04535,0.16667,0.04959,0.01042,0.01153,0.00000,0.00000,0.43107,0.01333,0.22330,0.02612,0.20505,0.00460,0.26415,0.08082
inverse_rl_intent_pomdp,stress_01,0.11111,1,48,0.62153,0.05975,0.10417,0.03590,0.15278,0.04648,0.19792,0.05022,0.17361,0.03762,0.03125,0.02099,0.00000,0.00000,0.43162,0.01287,0.20649,0.02796,0.20542,0.00513,0.25554,0.07272
inverse_rl_intent_pomdp,stress_01,0.11111,2,48,0.62847,0.05608,0.12847,0.03920,0.13542,0.04421,0.21875,0.05069,0.17708,0.04706,0.01042,0.01153,0.00000,0.00000,0.43333,0.01309,0.22516,0.02925,0.20694,0.00501,0.24059,0.08629
inverse_rl_intent_pomdp,stress_01,0.11111,3,48,0.64236,0.04862,0.15625,0.04394,0.14583,0.04626,0.21875,0.04974,0.16667,0.03891,0.01042,0.01153,0.00000,0.00000,0.43254,0.01314,0.24615,0.03311,0.20483,0.00505,0.22378,0.06692
inverse_rl_intent_pomdp,stress_01,0.11111,4,48,0.67708,0.05869,0.07639,0.02744,0.09722,0.03618,0.19792,0.04421,0.18750,0.04083,0.01042,0.01153,0.00347,0.00681,0.43344,0.01349,0.18723,0.02145,0.20731,0.00525,0.36584,0.06948
inverse_rl_intent_pomdp,stress_01,0.11111,5,48,0.67361,0.04558,0.07292,0.03356,0.13194,0.03762,0.20486,0.05076,0.15972,0.04235,0.00694,0.00952,0.00347,0.00681,0.43180,0.01314,0.18552,0.02508,0.20579,0.00479,0.36068,0.06358
inverse_rl_intent_pomdp,stress_01,0.11111,6,48,0.64931,0.04376,0.08681,0.03638,0.12847,0.03670,0.22569,0.04403,0.20139,0.04558,0.00694,0.00952,0.00347,0.00681,0.42969,0.01365,0.19373,0.02721,0.20498,0.00484,0.29779,0.06790
inverse_rl_intent_pomdp,stress_01,0.11111,7,48,0.54861,0.05668,0.09722,0.03346,0.10417,0.03966,0.23611,0.05401,0.20486,0.04886,0.03125,0.02509,0.00347,0.00681,0.43235,0.01257,0.20349,0.02491,0.20654,0.00483,0.18492,0.07389
inverse_rl_intent_pomdp,stress_01,0.11111,8,48,0.65972,0.05324,0.09722,0.03346,0.14236,0.03889,0.21875,0.05341,0.22917,0.05204,0.01736,0.01456,0.00347,0.00681,0.43213,0.01359,0.20187,0.02624,0.20735,0.00458,0.27795,0.06776
inverse_rl_intent_pomdp,stress_01,0.11111,9,48,0.64583,0.05294,0.13194,0.03885,0.13889,0.03552,0.23958,0.04116,0.20833,0.04715,0.00694,0.00952,0.00000,0.00000,0.43304,0.01273,0.22690,0.02959,0.20381,0.00490,0.23282,0.07426
inverse_rl_intent_pomdp,stress_02,0.22222,0,48,0.60764,0.05458,0.13889,0.04386,0.15278,0.04545,0.21875,0.05252,0.17708,0.05274,0.01736,0.01456,0.00000,0.00000,0.46570,0.01412,0.24358,0.03130,0.21295,0.00501,0.19623,0.08982
inverse_rl_intent_pomdp,stress_02,0.22222,1,48,0.63542,0.05726,0.16319,0.04403,0.16667,0.04562,0.22222,0.05268,0.20139,0.04453,0.01389,0.01317,0.00000,0.00000,0.46526,0.01357,0.26148,0.03196,0.21131,0.00517,0.18032,0.07062
inverse_rl_intent_pomdp,stress_02,0.22222,2,48,0.66319,0.05955,0.11111,0.03416,0.12500,0.03829,0.20833,0.04715,0.20486,0.04982,0.01042,0.01153,0.00347,0.00681,0.46710,0.01427,0.22477,0.02497,0.21372,0.00569,0.28767,0.06996
inverse_rl_intent_pomdp,stress_02,0.22222,3,48,0.67014,0.05458,0.09028,0.03634,0.17014,0.04714,0.24306,0.05668,0.16319,0.04613,0.01042,0.01153,0.00347,0.00681,0.46689,0.01421,0.21096,0.02625,0.21192,0.00516,0.30233,0.06998
inverse_rl_intent_pomdp,stress_02,0.22222,4,48,0.61458,0.04780,0.08681,0.03505,0.14236,0.03889,0.23611,0.04748,0.20486,0.04483,0.02083,0.01576,0.00347,0.00681,0.46407,0.01465,0.20738,0.02530,0.21171,0.00499,0.24526,0.07042
inverse_rl_intent_pomdp,stress_02,0.22222,5,48,0.53472,0.05324,0.10764,0.03950,0.12500,0.03951,0.25000,0.06151,0.21181,0.05030,0.03819,0.02792,0.01042,0.01153,0.46716,0.01367,0.22303,0.02826,0.21239,0.00510,0.13649,0.07463
inverse_rl_intent_pomdp,stress_02,0.22222,6,48,0.64931,0.05774,0.10417,0.03456,0.16667,0.04010,0.22917,0.05112,0.26736,0.05030,0.01736,0.01456,0.00694,0.00952,0.46602,0.01441,0.21978,0.02550,0.21333,0.00490,0.22553,0.08065
